,amenities,bathrooms,bedrooms,fee,price,square_feet,cityname,state,time,state_num,city_num
4303,"['Dishwasher', 'Storage']",1.0,2.0,No,0.014359464627151052,0.01636632497055064,Baltimore,MD,2019-12-26 11:06:29,12,100
4304,"['Cable or Satellite', 'Dishwasher', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.013977055449330785,0.01636632497055064,Tucson,AZ,2019-12-26 11:12:25,6,7
4305,None,1.0,1.0,No,0.013193116634799235,0.01636632497055064,Bryan,TX,2019-12-26 11:06:50,23,643
4306,"['Clubhouse', 'Gym', 'Patio/Deck', 'Playground', 'Pool']",1.0,1.0,No,0.012103250478011472,0.01636632497055064,Cary,NC,2019-09-17 22:21:37,7,747
4307,"['Cable or Satellite', 'Dishwasher', 'Fireplace', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.00994263862332696,0.01636632497055064,Kansas City,MO,2019-12-22 11:44:29,35,171
4308,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'View']",1.0,1.0,No,0.045889101338432124,0.016391388255344745,Yonkers,NY,2019-12-26 11:12:49,4,777
4309,None,1.0,1.0,No,0.04531548757170172,0.016391388255344745,Dallas,TX,2019-12-26 11:26:56,23,245
4310,None,1.0,1.0,No,0.02858508604206501,0.016391388255344745,Garden Grove,CA,2019-12-22 11:50:27,5,846
4311,"['Gym', 'Parking', 'Pool', 'Storage', 'Wood Floors']",1.0,1.0,No,0.027820267686424476,0.016391388255344745,Wayne,NJ,2019-09-18 04:36:10,19,899
4312,"['AC', 'Cable or Satellite', 'Parking', 'Refrigerator', 'TV', 'Wood Floors']",1.0,1.0,No,0.022466539196940728,0.016391388255344745,Roselle Park,NJ,2019-09-18 03:13:22,19,900
4313,None,1.0,1.0,No,0.019024856596558316,0.016391388255344745,Saint Paul,MN,2019-12-26 11:31:38,26,332
4314,"['Parking', 'Pool']",1.0,1.0,No,0.0184321223709369,0.016391388255344745,Owings Mills,MD,2019-12-26 11:08:10,12,209
4315,None,1.0,1.0,No,0.016730401529636712,0.016391388255344745,Austin,TX,2019-12-26 11:40:03,23,98
4316,"['Parking', 'Pool']",1.0,1.0,No,0.016558317399617592,0.016391388255344745,Houston,TX,2019-12-26 11:04:36,23,96
4317,"['Gym', 'Parking']",1.0,1.0,No,0.010516252390057362,0.016391388255344745,Pittsburgh,PA,2019-09-18 04:30:10,22,233
4318,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'Tennis']",1.0,1.0,No,0.009866156787762906,0.016391388255344745,Memphis,TN,2019-12-26 11:10:43,16,28
4319,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.008393881453154875,0.016391388255344745,Springfield,MO,2019-12-26 11:17:06,35,123
4320,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Elevator', 'Hot Tub', 'Internet Access', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.04292543021032505,0.01641645154013885,Brea,CA,2019-12-26 11:12:47,5,311
4321,"['Elevator', 'Gated', 'Parking', 'Pool', 'Storage', 'TV']",1.0,1.0,No,0.027418738049713193,0.01641645154013885,Houston,TX,2019-12-26 11:04:06,23,96
4322,None,1.0,0.0,No,0.027342256214149138,0.01641645154013885,New Brunswick,NJ,2019-12-22 12:18:56,19,193
4323,"['Parking', 'Wood Floors']",1.0,2.0,No,0.024760994263862333,0.01641645154013885,Collingswood,NJ,2019-09-18 03:39:48,19,901
4324,['Parking'],1.0,1.0,No,0.024168260038240918,0.01641645154013885,Chicago,IL,2019-12-06 13:14:04,15,25
4325,['Parking'],1.0,1.0,No,0.01959847036328872,0.01641645154013885,Bladensburg,MD,2019-09-17 19:56:51,12,487
4326,"['Clubhouse', 'Gym', 'Pool', 'TV', 'Tennis']",1.0,1.0,No,0.019120458891013385,0.01641645154013885,Smyrna,GA,2019-09-18 04:50:33,8,284
4327,['Parking'],1.0,1.0,No,0.019024856596558316,0.01641645154013885,Bladensburg,MD,2019-09-17 19:56:44,12,487
4328,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Gated', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.017590822179732315,0.01641645154013885,Houston,TX,2019-12-26 11:04:44,23,96
4329,None,1.0,1.0,No,0.01520076481835564,0.01641645154013885,Lubbock,TX,2019-12-26 11:33:45,23,359
4330,"['Clubhouse', 'Gym', 'Pool', 'Tennis']",1.0,1.0,No,0.009655831739961759,0.01641645154013885,Greensboro,NC,2019-09-17 21:10:59,7,226
4331,"['Cable or Satellite', 'Dishwasher', 'Fireplace', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.033690248565965586,0.016441514824932956,Camarillo,CA,2019-12-26 11:07:33,5,902
4332,"['AC', 'Cable or Satellite', 'Dishwasher', 'Elevator', 'Gated', 'Gym', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator', 'Washer Dryer']",1.0,1.0,No,0.032982791586998086,0.016441514824932956,Hanover,MD,2019-09-18 03:32:02,12,320
4333,"['Fireplace', 'Gym', 'Pool', 'TV']",1.0,1.0,No,0.02309751434034417,0.016441514824932956,Denver,CO,2019-09-17 21:36:16,13,39
4334,"['Gym', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Storage', 'TV', 'Washer Dryer']",1.0,1.0,No,0.019923518164435945,0.016441514824932956,Newport News,VA,2019-09-17 22:05:26,2,217
4335,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Refrigerator']",1.0,1.0,No,0.01915869980879541,0.016441514824932956,Birmingham,AL,2019-12-26 11:12:28,11,242
4336,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.013288718929254302,0.016441514824932956,Saint Marys,GA,2019-12-26 11:10:44,8,903
4337,None,1.5,1.0,No,0.0130019120458891,0.016441514824932956,Leawood,KS,2019-12-26 11:24:37,42,904
4338,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Playground', 'Pool', 'Refrigerator', 'Tennis']",1.0,1.0,No,0.006978967495219885,0.016441514824932956,Houston,TX,2019-12-22 11:48:53,23,96
4339,None,1.0,2.0,No,0.05066921606118547,0.01646657810972706,Washington,DC,2019-12-22 12:15:31,10,13
4340,['Parking'],1.0,1.0,No,0.02904397705544933,0.01646657810972706,Ann Arbor,MI,2019-12-26 11:06:47,27,179
4341,"['AC', 'Clubhouse', 'Dishwasher', 'Gated', 'Gym', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Wood Floors']",1.0,1.0,No,0.028049713193116634,0.01646657810972706,Pico Rivera,CA,2019-09-18 02:16:09,5,309
4342,['Patio/Deck'],1.0,1.0,No,0.027724665391969407,0.01646657810972706,Kent,WA,2019-12-26 11:08:26,3,328
4343,"['Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.019120458891013385,0.01646657810972706,Delafield,WI,2019-12-22 11:56:03,29,619
4344,None,1.0,1.0,No,0.01875717017208413,0.01646657810972706,Denver,CO,2019-09-17 21:49:43,13,39
4345,"['Basketball', 'Gym', 'Parking']",1.0,2.0,No,0.015296367112810707,0.01646657810972706,New Bedford,MA,2019-09-18 01:02:51,18,905
4346,['Dishwasher'],1.0,1.0,No,0.014321223709369025,0.01646657810972706,San Antonio,TX,2019-12-22 11:42:10,23,110
4347,None,1.0,1.0,No,0.011472275334608031,0.01646657810972706,Houston,TX,2019-12-26 11:27:35,23,96
4348,"['Basketball', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.010210325047801148,0.01646657810972706,San Antonio,TX,2019-12-26 11:11:13,23,110
4349,"['AC', 'Dishwasher']",1.0,2.0,No,0.009082217973231358,0.01646657810972706,Lincoln,NE,2019-12-14 21:39:48,38,362
4350,"['Basketball', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage', 'Tennis']",1.0,1.0,No,0.008221797323135755,0.01646657810972706,Anderson,IN,2019-12-26 11:07:51,1,482
4351,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Gated', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.043021032504780114,0.016491641394521167,Walnut Creek,CA,2019-12-26 11:08:42,5,432
4352,"['Dishwasher', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.0354302103250478,0.016491641394521167,Nashville,TN,2019-12-26 11:36:40,16,74
4353,"['AC', 'Cable or Satellite', 'Dishwasher', 'Elevator', 'Gated', 'Gym', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator', 'Washer Dryer']",1.0,1.0,No,0.03537284894837476,0.016491641394521167,Hanover,MD,2019-09-18 03:23:38,12,320
4354,"['Dishwasher', 'Elevator', 'Internet Access', 'Parking', 'Pool', 'Refrigerator']",1.0,1.0,No,0.028776290630975143,0.016491641394521167,Austin,TX,2019-12-26 11:28:07,23,98
4355,"['Clubhouse', 'Dishwasher', 'Elevator', 'Fireplace', 'Playground', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.01892925430210325,0.016491641394521167,Apopka,FL,2019-12-26 11:18:43,9,906
4356,['Refrigerator'],1.0,1.0,No,0.018164435946462717,0.016491641394521167,Plainfield,NJ,2019-09-17 20:12:01,19,812
4357,"['Parking', 'Storage']",1.0,1.0,No,0.017992351816443593,0.016491641394521167,Lawrenceville,GA,2019-09-18 02:53:24,8,616
4358,None,1.0,1.0,No,0.017590822179732315,0.016491641394521167,Fredericksburg,VA,2019-12-26 11:22:34,2,907
4359,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Refrigerator', 'Storage']",1.0,1.0,No,0.016424474187380498,0.016491641394521167,Burnsville,MN,2019-12-14 11:14:23,26,908
4360,['Pool'],1.0,1.0,No,0.015850860420650096,0.016491641394521167,Houston,TX,2019-12-26 11:04:17,23,96
4361,['Dishwasher'],1.0,1.0,No,0.012944550669216062,0.016491641394521167,Missouri City,TX,2019-12-26 11:06:26,23,909
4362,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.010305927342256214,0.016491641394521167,Bloomington,IN,2019-12-26 11:17:32,1,132
4363,None,1.0,2.0,No,0.009082217973231358,0.016491641394521167,Lufkin,TX,2019-12-26 11:34:22,23,765
4364,"['AC', 'Cable or Satellite', 'Dishwasher', 'Gym', 'Parking', 'Pool', 'Storage']",1.0,1.0,No,0.00898661567877629,0.016491641394521167,Maumee,OH,2019-09-17 18:16:50,30,651
4365,"['AC', 'Cable or Satellite', 'Gym', 'Hot Tub', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'TV', 'View', 'Washer Dryer']",1.0,0.0,No,0.09177820267686425,0.01651670467931527,Miami Beach,FL,2019-12-15 10:37:09,9,910
4366,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Elevator', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.03900573613766731,0.01651670467931527,Woburn,MA,2019-12-26 11:07:40,18,717
4367,"['Elevator', 'Parking']",1.0,1.0,No,0.03279158699808796,0.01651670467931527,Chicago,IL,2019-12-26 11:37:42,15,25
4368,"['AC', 'Refrigerator']",1.0,2.0,No,0.03154875717017208,0.01651670467931527,Los Angeles,CA,2019-09-17 20:24:01,5,134
4369,None,1.0,1.0,No,0.02667304015296367,0.01651670467931527,Millburn,NJ,2019-12-26 11:35:27,19,541
4370,"['Dishwasher', 'Parking', 'Pool']",1.0,1.0,No,0.02609942638623327,0.01651670467931527,Odessa,TX,2019-12-26 11:07:55,23,395
4371,None,1.0,1.0,No,0.024378585086042064,0.01651670467931527,Burlington,VT,2019-12-26 11:34:11,46,502
4372,"['Cable or Satellite', 'Clubhouse', 'Hot Tub', 'Internet Access', 'Parking']",1.5,1.0,No,0.023766730401529636,0.01651670467931527,Crofton,MD,2019-09-18 04:01:32,12,722
4373,['Dishwasher'],1.0,2.0,No,0.023059273422562143,0.01651670467931527,Chicago,IL,2019-12-26 11:09:51,15,25
4374,"['Cable or Satellite', 'Garbage Disposal', 'Parking', 'Refrigerator']",1.0,3.0,No,0.02141491395793499,0.01651670467931527,West Lafayette,IN,2019-12-26 11:14:05,1,159
4375,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.021032504780114723,0.01651670467931527,Minnetonka,MN,2019-12-18 10:51:03,26,336
4376,None,1.0,1.0,No,0.01864244741873805,0.01651670467931527,Montgomery,TX,2019-12-26 11:36:24,23,911
4377,"['Patio/Deck', 'Pool', 'Storage']",1.0,1.0,No,0.01864244741873805,0.01651670467931527,Maple Shade,NJ,2019-09-18 02:50:19,19,575
4378,"['Clubhouse', 'Fireplace', 'Gated', 'Gym', 'Parking', 'Patio/Deck', 'Pool', 'Washer Dryer']",1.0,1.0,No,0.018546845124282983,0.01651670467931527,Dallas,TX,2019-09-17 20:41:40,23,245
4379,"['Dishwasher', 'Patio/Deck']",1.0,3.0,No,0.016252390057361378,0.01651670467931527,Champaign,IL,2019-12-26 11:17:37,15,156
4380,"['Patio/Deck', 'Pool', 'Tennis']",1.0,1.0,No,0.014818355640535373,0.01651670467931527,Alpharetta,GA,2019-09-18 00:33:25,8,912
4381,"['AC', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Gym', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Storage', 'Tennis', 'Washer Dryer', 'Wood Floors']",1.0,1.0,No,0.014646271510516253,0.01651670467931527,Arlington,TX,2019-09-18 02:29:06,23,2
4382,"['Gym', 'Parking', 'Pool', 'Storage']",1.0,1.0,No,0.014531548757170172,0.01651670467931527,Chapel Hill,NC,2019-09-18 01:28:18,7,407
4383,None,1.0,2.0,No,0.013193116634799235,0.01651670467931527,Yakima,WA,2019-12-26 11:30:56,3,409
4384,"['Parking', 'Pool', 'Washer Dryer']",1.0,1.0,No,0.011720841300191204,0.01651670467931527,Cary,NC,2019-09-17 21:56:07,7,747
4385,"['Dishwasher', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.011472275334608031,0.01651670467931527,Lexington,KY,2019-12-26 11:10:26,28,163
4386,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,1.0,No,0.010975143403441683,0.01651670467931527,Evansville,IN,2019-12-26 11:15:29,1,1
4387,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.01040152963671128,0.01651670467931527,Fayetteville,AR,2019-12-26 11:17:18,41,243
4388,"['AC', 'Basketball', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Garbage Disposal', 'Gym', 'Refrigerator', 'Tennis', 'Washer Dryer']",1.0,1.0,No,0.009464627151051626,0.01651670467931527,Las Vegas,NV,2019-09-17 20:43:39,33,168
4389,"['Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,2.0,No,0.008795411089866157,0.01651670467931527,Lafayette,IN,2019-12-26 11:13:58,1,16
4390,"['Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Refrigerator']",1.0,2.0,No,0.008221797323135755,0.01651670467931527,Springfield,MO,2019-12-26 11:17:03,35,123
4391,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Pool', 'Refrigerator']",1.0,1.0,No,0.04158699808795411,0.016541767964109375,Watertown,MA,2019-12-26 11:08:47,18,913
4392,"['Dishwasher', 'Gym', 'Pool', 'Washer Dryer', 'Wood Floors']",1.0,1.0,No,0.038623326959847035,0.016541767964109375,East Rutherford,NJ,2019-09-17 20:31:46,19,914
4393,None,2.0,2.0,No,0.029636711281070746,0.016541767964109375,Austin,TX,2019-12-26 11:38:54,23,98
4394,['Parking'],1.0,1.0,No,0.029158699808795412,0.016541767964109375,Kenmore,WA,2019-09-18 02:04:45,3,556
4395,"['Gym', 'Parking', 'Pool', 'View']",1.0,1.0,No,0.01965583173996176,0.016541767964109375,Clermont,FL,2019-09-17 22:05:50,9,915
4396,"['Cable or Satellite', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,1.0,No,0.018164435946462717,0.016541767964109375,Hartland,WI,2019-12-18 10:54:11,29,916
4397,None,1.0,0.0,No,0.02965583173996176,0.016566831248903482,Arlington,VA,2019-12-25 20:17:09,2,2
4398,None,1.0,1.0,No,0.02583173996175908,0.016566831248903482,Dallas,TX,2019-12-26 11:28:36,23,245
4399,"['Cable or Satellite', 'Dishwasher', 'Elevator', 'Fireplace', 'Garbage Disposal', 'Internet Access', 'Parking', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.024760994263862333,0.016566831248903482,Warren,RI,2019-12-22 11:40:30,32,917
4400,None,1.0,1.0,No,0.022944550669216062,0.016566831248903482,Mundelein,IL,2019-12-26 11:35:39,15,918
4401,"['Parking', 'Pool']",1.0,1.0,No,0.02130019120458891,0.016566831248903482,Atlanta,GA,2019-12-26 11:08:52,8,69
4402,"['Clubhouse', 'Hot Tub', 'Patio/Deck', 'Pool', 'Wood Floors']",1.0,1.0,No,0.06755258126195028,0.016591894533697586,Santa Monica,CA,2019-09-18 01:30:11,5,195
4403,"['Dishwasher', 'Elevator', 'Garbage Disposal', 'Internet Access', 'Patio/Deck', 'Refrigerator']",1.0,2.0,No,0.05659655831739962,0.016591894533697586,Champaign,IL,2019-12-26 11:17:35,15,156
4404,"['AC', 'Gym', 'Parking', 'Pool']",1.0,1.0,No,0.05611854684512428,0.016591894533697586,Marina Del Rey,CA,2019-09-18 00:41:43,5,32
4405,None,1.0,1.0,No,0.023996175908221798,0.016591894533697586,Broomfield,CO,2019-12-26 11:07:33,13,78
4406,"['AC', 'Dishwasher', 'Pool']",1.0,1.0,No,0.01892925430210325,0.016591894533697586,Glen Burnie,MD,2019-09-18 03:01:14,12,17
4407,"['AC', 'Cable or Satellite', 'Dishwasher', 'Internet Access', 'Patio/Deck', 'Pool', 'Refrigerator', 'Washer Dryer']",1.0,1.0,No,0.01892925430210325,0.016591894533697586,Glen Burnie,MD,2019-09-18 03:04:46,12,17
4408,"['AC', 'Cable or Satellite', 'Dishwasher', 'Internet Access', 'Patio/Deck', 'Pool', 'Refrigerator', 'Washer Dryer']",1.0,1.0,No,0.016347992351816443,0.016591894533697586,Glen Burnie,MD,2019-09-18 03:04:34,12,17
4409,"['Clubhouse', 'Pool']",1.0,1.0,No,0.01581261950286807,0.016591894533697586,Las Vegas,NV,2019-09-17 20:27:59,33,168
4410,None,2.0,2.0,No,0.038221797323135756,0.016616957818491693,Seattle,WA,2019-12-26 11:25:43,3,3
4411,"['Gym', 'Parking', 'Storage']",1.0,1.0,No,0.021969407265774378,0.016616957818491693,Norfolk,VA,2019-09-17 21:13:29,2,240
4412,"['Gym', 'Parking', 'Storage']",1.0,1.0,No,0.021204588910133843,0.016616957818491693,Norfolk,VA,2019-09-17 21:24:50,2,240
4413,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Playground', 'Pool', 'Refrigerator']",1.0,1.0,No,0.013766730401529637,0.016616957818491693,Atlanta,GA,2019-12-26 11:06:44,8,69
4414,None,1.0,1.0,No,0.010038240917782026,0.016616957818491693,Harrisburg,SD,2019-12-18 11:17:57,47,919
4415,"['AC', 'Alarm', 'Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Fireplace', 'Gym', 'Internet Access', 'Pool', 'Refrigerator', 'Storage', 'TV', 'Wood Floors']",1.0,1.0,No,0.052294455066921604,0.016642021103285796,Los Angeles,CA,2019-12-26 11:22:40,5,134
4416,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Elevator', 'Garbage Disposal', 'Gated', 'Internet Access', 'Parking', 'Patio/Deck', 'Refrigerator', 'Storage']",1.0,2.0,No,0.04638623326959847,0.016642021103285796,Allston,MA,2019-12-26 11:09:03,18,920
4417,"['Clubhouse', 'Dishwasher', 'Fireplace', 'Garbage Disposal', 'Hot Tub', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Tennis']",1.0,1.0,No,0.023422562141491396,0.016642021103285796,Woodbury,MN,2019-12-18 10:51:02,26,886
4418,"['Parking', 'Patio/Deck', 'Storage']",1.0,1.0,No,0.022562141491395793,0.016642021103285796,Flanders,NJ,2019-09-18 01:06:56,19,921
4419,"['Parking', 'Patio/Deck', 'Storage']",1.0,1.0,No,0.022562141491395793,0.016642021103285796,Flanders,NJ,2019-09-18 01:08:29,19,921
4420,"['Parking', 'Patio/Deck', 'Storage']",1.0,1.0,No,0.02141491395793499,0.016642021103285796,Flanders,NJ,2019-09-18 01:06:57,19,921
4421,"['Parking', 'Patio/Deck', 'Storage']",1.0,1.0,No,0.01959847036328872,0.016642021103285796,Flanders,NJ,2019-09-18 01:08:29,19,921
4422,"['Parking', 'Patio/Deck', 'Storage']",1.0,1.0,No,0.019216061185468453,0.016642021103285796,Flanders,NJ,2019-09-18 01:06:09,19,921
4423,"['Parking', 'Patio/Deck', 'Storage']",1.0,1.0,No,0.018738049713193115,0.016642021103285796,Flanders,NJ,2019-09-18 01:06:47,19,921
4424,"['Parking', 'Refrigerator', 'Storage']",1.0,2.0,No,0.01864244741873805,0.016642021103285796,Manchester,NH,2019-09-18 01:52:15,37,146
4425,"['Basketball', 'Gym', 'Playground']",1.0,1.0,No,0.01560229445506692,0.016642021103285796,Austin,TX,2019-12-26 11:29:35,23,98
4426,['Patio/Deck'],1.0,1.0,No,0.013862332695984704,0.016642021103285796,Houston,TX,2019-12-26 11:04:24,23,96
4427,"['Dishwasher', 'Parking', 'Refrigerator']",2.0,2.0,No,0.012581261950286807,0.016642021103285796,Milwaukee,WI,2019-12-22 11:56:03,29,150
4428,"['Cable or Satellite', 'Clubhouse', 'Dishwasher', 'Garbage Disposal', 'Internet Access', 'Parking', 'Patio/Deck', 'Playground', 'Pool', 'Refrigerator', 'Storage']",1.0,1.0,No,0.003231357552581262,0.016642021103285796,Lebanon,IN,2019-12-22 11:43:45,1,706
4429,"['Gym', 'Parking', 'Pool']",1.0,1.0,No,0.03900573613766731,0.0166670843880799,Edgewater,NJ,2019-09-18 00:00:38,19,922
4430,None,1.0,1.0,No,0.02858508604206501,0.0166670843880799,Nashville,TN,2019-12-26 11:37:56,16,74
4431,"['AC', 'Dishwasher', 'Parking', 'Pool']",1.0,1.0,No,0.017877629063097516,0.0166670843880799,Sarasota,FL,2019-09-17 20:21:28,9,70
4432,"['Gym', 'Pool', 'Storage', 'Wood Floors']",1.0,1.0,No,0.015965583173996177,0.0166670843880799,Austin,TX,2019-12-26 11:29:40,23,98
4433,"['Dishwasher', 'Garbage Disposal', 'Parking', 'Patio/Deck', 'Refrigerator']",1.0,1.0,No,0.013862332695984704,0.0166670843880799,Lafayette,IN,2019-12-26 11:14:09,1,16
4434,"['Dishwasher', 'Parking', 'Refrigerator']",1.0,1.0,No,0.008413001912045888,0.0166670843880799,Fond Du Lac,WI,2019-12-26 11:13:39,29,644
4435,"['Clubhouse', 'Parking', 'Patio/Deck', 'Playground', 'Refrigerator']",1.0,1.0,No,0.001682600382409178,0.0166670843880799,Michigan City,IN,2019-12-26 11:13:43,1,923
4436,"['Clubhouse', 'Fireplace', 'Gated', 'Gym', 'Internet Access', 'Parking', 'Pool']",1.0,1.0,No,0.027533460803059275,0.016692147672874007,Hanover,MD,2019-09-18 03:22:38,12,320
4437,"['Clubhouse', 'Fireplace', 'Gated', 'Gym', 'Internet Access', 'Parking', 'Pool']",1.0,1.0,No,0.027093690248565967,0.016692147672874007,Hanover,MD,2019-09-18 03:27:21,12,320
